Household_ID,AUDIO_QNT,DVS_QNT,EXPRESS_QNT,GIFT CARDS_QNT,HOME INS_QNT,IMAGING_QNT,INTABGIBLE_QNT,MAJORS_QNT,MOBILE_QNT,MUSIC_QNT,OTHER_QNT,P*S*T_QNT,PC HDWR_QNT,TELEVISION_QNT,VIDEO HDWR_QNT,WIRELESS_QNT,AUDIO_EXP,DVS_EXP,EXPRESS_EXP,GIFT CARDS_EXP,HOME INS_EXP,IMAGING_EXP,INTABGIBLE_EXP,MAJORS_EXP,MOBILE_EXP,MUSIC_EXP,OTHER_EXP,P*S*T_EXP,PC HDWR_EXP,TELEVISION_EXP,VIDEO HDWR_EXP,WIRELESS_EXP
135476266,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.98,0.0,0.0,149.99,0.0,0.0,0.0
135487070,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.98,0.0,0.0,0.0,0.0
135489193,7,0,0,0,0,8,0,18,0,16,0,6,3,0,1,0,289.9,0.0,0.0,0,0.0,408.84000000000003,0.0,3000.0,0.0,416.62,0.0,303.90999999999997,1049.97,0.0,89.99,0.0
135493585,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,514.9200000000001,0.0,3.99,0.0,0.0,0.0,0.0,0.0
135497072,2,0,0,0,0,0,0,0,6,0,0,1,1,0,0,1,194.48,0.0,0.0,0,0.0,0.0,0.0,0.0,299.96999999999997,0.0,0.0,99.99,99.99,0.0,0.0,139.99
135497439,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.97,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135504880,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,112.99
135505550,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.95,0.0,0.0
135512105,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,209.98000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135514206,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0.0,0.0,0.0,0,0.0,419.97,0.0,0.0,0.0,0.0,0.0,139.97,1499.98,0.0,0.0,0.0
135523755,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,1320.0,79.99,0.0
135525636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135540940,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0,0.0,59.99,0.0,0.0,0.0,0.0,0.0,162.98000000000002,2099.99,0.0,0.0,0.0
135557202,4,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,136.95999999999998,0.0,0.0,0,0.0,579.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.98,119.99,0.0
135558772,3,0,0,0,0,2,0,0,0,2,0,2,0,1,0,0,36.94,0.0,0.0,0,0.0,234.95999999999998,0.0,0.0,0.0,83.97999999999999,0.0,64.98,0.0,299.95,0.0,0.0
135560415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.99,0.0,0.0,0.0,0.0
135561974,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.97,1119.92,19.99,0.0,0.0
135564988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99,0.0,0.0,0.0,0.0
135565162,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,99.97999999999999,0.0,0.0,0,0.0,0.0,0.0,113.99,0.0,0.0,0.0,0.0,179.99,168.99,0.0,0.0
135567200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135572061,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,0.0,0.0,0.0,0.0
135573969,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,6.59,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97999999999999,0.0,89.99,29.99,0.0
135578610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.99,0.0
135578769,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99,0.0,0.0,0.0,0.0
135579537,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,699.97,0.0,0.0,0,0.0,0.0,0.0,0.0,102.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135580674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99,0.0,0.0,0.0,0.0
135581328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
135582100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.97999999999999,0.0,0.0,0.0,0.0
135582782,0,0,0,0,1,0,0,0,0,4,0,3,3,0,0,0,0.0,0.0,0.0,0,400.0,0.0,0.0,0.0,0.0,236.95999999999998,0.0,57.93000000000001,1449.97,0.0,0.0,0.0
135586171,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.98,0.0,0.0,0.0,0.0,89.99,0.0
135586271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.99,0.0,0.0,0.0,0.0
135588109,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.97,1474.93,0.0,0.0,0.0
135598037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.97,59.99,0.0
135599609,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,79.99,0.0,0.0,0,0.0,572.97,0.0,0.0,0.0,0.0,0.0,5.99,189.97,0.0,0.0,0.0
135599928,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.94999999999999,299.99,0.0,129.99,0.0
135602821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135603580,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.96,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99,0.0,0.0,0.0,0.0
135604404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.99
135604736,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.98000000000002,0.0,0.0
135605250,3,5,0,0,0,1,0,1,0,0,0,6,16,5,1,0,63.97,899.85,0.0,0,0.0,449.99,0.0,100.0,0.0,0.0,0.0,104.43999999999998,2204.84,3154.95,99.99,0.0
135609859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.99,0.0
135614743,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,48.99,0.0,0.0,0,0.0,0.0,0.0,151.99,59.99,19.99,0.0,0.0,0.0,0.0,0.0,0.0
135617430,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.99,0.0,0.0
135618484,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.96000000000004,0.0,0.0
135619878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.99,0.0,0.0
135626771,1,3,0,0,0,0,1,0,0,0,0,2,1,0,1,0,79.99,454.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98,1099.99,0.0,47.99,0.0
135637406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.99,0.0,0.0,0.0,0.0,0.0,0.0
135638619,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,299.99,0.0,0.0,0.0,99.99,0.0,0.0,0.0,0.0,6.99,0.0
135639986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.99,0.0,0.0,0.0,0.0
135640852,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.97,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135644712,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,669.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.0
135645411,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0.0,312.98,0.0,0.0,0.0,0.0,0.0,179.98000000000002,0.0,0.0,0.0,0.0
135649629,2,0,0,0,0,5,0,0,0,3,0,1,2,0,3,1,312.98,0.0,0.0,0,0.0,2683.92,0.0,0.0,0.0,62.97,0.0,19.99,2097.98,0.0,783.97,99.99
135654369,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,299.96,0.0,0.0,212.96,119.98,0.0,0.0,0.0
135659133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135659668,0,0,0,0,0,1,0,0,0,0,0,10,4,4,1,0,0.0,0.0,0.0,0,0.0,599.99,0.0,0.0,0.0,0.0,0.0,316.90000000000003,2399.96,336.96000000000004,199.99,0.0
135663611,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0.0,0.0,0.0,0,0.0,599.98,0.0,0.0,0.0,0.0,0.0,159.99,0.0,0.0,209.98000000000002,0.0
135665455,1,0,0,0,0,3,0,0,0,6,0,5,1,1,2,0,6.99,0.0,0.0,0,0.0,291.97,0.0,0.0,0.0,579.94,0.0,145.95,1199.95,129.99,79.97999999999999,0.0
135670880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135674156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0
135675558,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.98,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135676437,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,249.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.99,0.0,0.0
135678246,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,999.98,0.0,0.0,0.0
135682278,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.99,890.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.99,0.0,0.0,0.0
135685544,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99,99.99,0.0,0.0,0.0
135686207,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.94,249.99,0.0,0.0,0.0
135686436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.95,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135688871,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,169.98000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135689926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135692991,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.99,0.0,99.99,0.0,0.0
135693333,0,0,0,0,0,0,0,0,0,2,0,2,3,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,24.98,1019.97,504.97,0.0,0.0
135695420,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,339.98,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.59,0.0,0.0
135702996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.99,0.0,0.0
135703975,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99,0.0,0.0,0.0,0.0
135704058,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,113.97999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99
135704649,0,0,0,0,0,0,0,0,4,3,0,2,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,104.95999999999998,12.97,0.0,29.979999999999997,99.99,0.0,0.0,0.0
135707024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99,0.0,0.0
135708986,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,149.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97,0.0,0.0,0.0,0.0
135709684,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,152.98,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.99,0.0,0.0
135712676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.99,0.0,0.0
135713845,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135720478,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.97,0.0,0.0
135723932,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.97,0.0,0.0,0.0,0.0,999.99,0.0,0.0
135727685,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,70.96000000000001,0.0,0.0,0.0,0.0,249.98000000000002,294.95
135729457,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.98,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99,0.0,0.0,0.0,0.0
135730771,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,369.98,0.0,0.0,0.0,0.0,0.0,0.0,94.99,0.0
135740372,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.99,0.0,0.0
135741679,1,0,0,0,0,0,0,1,6,3,0,0,0,2,0,3,9.96,0.0,0.0,0,0.0,0.0,0.0,30.0,445.46000000000004,125.96999999999998,0.0,0.0,0.0,539.98,0.0,193.94
135745257,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,239.99,0.0,0,0.0,0.0,0.0,906.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135749631,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.99,0.0,0.0,0.0,0.0,249.99,0.0,0.0
135756602,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.98,0.0,0.0,0,0.0,0.0,0.0,0.0,58.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135760450,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,49.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,139.99,0.0,0.0,0.0,0.0
135761356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,129.99,0.0,0.0,0.0,0.0,0.0,0.0
135761487,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0.0,0.0,0.0,0,0.0,341.97,0.0,0.0,0.0,0.0,0.0,149.99,0.0,0.0,109.97999999999999,0.0
135763393,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,864.97,0.0,0.0,0.0,0.0,0.0,129.99,0.0,0.0,0.0,0.0
135763911,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1174.94,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.96,499.99,0.0
135768589,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,8.99,0.0,0.0,149.98,0.0,0.0,99.99,0.0,0.0,0.0,0.0
135769721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99,0.0
135771851,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135772129,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.0,549.99,0.0,0.0
135777172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99,0.0
135787559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99,0.0
135791223,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,199.99,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135791388,1,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,17.99,0.0,0.0,0,0.0,0.0,0.0,0.0,154.99,0.0,0.0,236.87000000000003,679.96,0.0,0.0,0.0
135794321,3,0,0,0,0,2,0,2,0,1,0,3,2,3,1,0,117.93,0.0,0.0,0,0.0,129.98,0.0,637.48,0.0,39.99,0.0,99.97,1099.95,2829.91,99.99,0.0
135796225,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.99,0.0,0.0,141.96,1579.98,0.0,0.0,0.0
135798726,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.98,0.0,0.0,0.0
135799269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.99,0.0,0.0,0.0
135800230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.99,0.0,0.0
135801606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,269.99,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135803179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.99,0.0,0.0
135806715,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6.99,258.99,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98,0.0,0.0,49.74,0.0
135813353,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,99.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99,218.0,0.0
135815824,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,199.99,0.0,0.0,0,0.0,0.0,0.0,0.0,307.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135817228,0,0,0,0,0,0,0,1,6,0,1,1,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,188.99,230.96000000000004,0.0,3.99,79.99,0.0,0.0,0.0,19.99
135817889,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.95,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135818822,14,0,0,0,0,1,0,0,4,3,0,0,0,3,3,0,1508.88,0.0,0.0,0,0.0,199.99,0.0,0.0,164.96,69.97,0.0,0.0,0.0,849.96,429.97,0.0
135820061,0,0,0,0,0,5,0,1,0,0,1,5,4,2,2,0,0.0,0.0,0.0,0,0.0,601.2900000000001,0.0,169.99,0.0,0.0,0.0,310.97,609.96,159.98,89.98,0.0
135829784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,199.99,0.0,0.0,0.0,0.0,63.96,0.0
135832637,2,0,0,0,0,4,0,0,0,0,0,10,1,1,1,3,329.98,0.0,0.0,0,0.0,546.96,0.0,0.0,0.0,0.0,0.0,452.90000000000003,149.99,39.99,5.99,244.97
135834048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99
135836850,1,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,249.99,0.0,0.0,0,0.0,1699.98,0.0,0.0,0.0,0.0,0.0,169.95999999999998,0.0,0.0,54.98,0.0
135842290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.99,0.0
135845580,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,149.98,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.979999999999997,0.0,99.99,0.0,0.0,0.0,0.0
135853827,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,327.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97,0.0,0.0,0.0,0.0
135855037,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98,99.99,0.0,94.99,0.0
135857507,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,749.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99,0.0,0.0
135857513,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,44.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149.9799999999996,219.97,0.0
135858484,0,4,0,0,0,0,0,0,0,0,0,1,2,1,1,3,0.0,222.96000000000004,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,629.98,1.99,139.95,734.94
135859721,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.97,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.97,0.0
135866180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.97,0.0,0.0
135866529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,0.0,0.0,0.0,0.0
135866887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.99,0.0,0.0,0.0,0.0
135869007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99,49.99,0.0
135871181,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.99,1199.96,2134.98,0.0,24.99
135872309,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0.0,249.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.99,11.99,0.0
135875431,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,199.98,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.89,774.94,0.0,0.0,0.0
